rank,domain,ip,ping_ms,dns_ms,tcp_handshake_ms,tcp_transfer_ms,total_ms,url
1,cloudflare.com,104.16.133.229,216.476,17.855,393.04699999999997,11305.25,11716.152,https://cloudflare.com
2,microsoft.com,150.171.110.70,,27.743,246.51000000000005,3372.335,3646.5879999999997,https://microsoft.com
3,amazonaws.com,15.197.250.250,78.459,20.159,278.141,5922.28,6220.58,http://amazonaws.com
4,apple.com,17.253.144.10,98.987,30.862000000000002,67.826,718.8149999999999,817.5029999999999,https://apple.com
5,mail.ru,185.180.201.1,235.765,560.838,597.4509999999999,1429.4800000000002,2587.7690000000002,https://mail.ru
6,dzen.ru,95.163.218.220,,1044.096,389.62600000000003,1033.9930000000002,2467.715,https://dzen.ru
7,linkedin.com,52.131.37.152,11.449,56.501999999999995,34.739000000000004,2699.185,2790.426,https://linkedin.com
8,office.com,13.107.6.156,73.008,50.33,294.784,1653.3200000000002,1998.434,https://office.com
9,googletagmanager.com,220.181.174.169,31.62,1027.811,17.25399999999988,1137.2839999999999,2182.3489999999997,https://googletagmanager.com
10,live.com,204.79.197.212,87.529,34.389,224.976,1404.262,1663.627,https://live.com
11,amazon.com,98.87.170.71,,17.058,331.94399999999996,881.837,1230.839,https://amazon.com
12,azure.com,20.76.201.171,287.052,1433.192,284.2229999999999,5678.71,7396.125,https://azure.com
13,bing.com,150.171.27.10,84.707,38.3,499.339,956.5920000000001,1494.231,https://bing.com
14,appsflyersdk.com,65.9.168.12,93.896,56.583,101.77,179.162,337.515,https://appsflyersdk.com
15,fastly.net,151.101.65.6,185.543,349.967,264.98800000000006,8213.378999999999,8828.334,https://fastly.net
16,netflix.com,44.242.13.161,,21.298000000000002,184.60399999999998,426.3699999999999,632.2719999999999,https://netflix.com
17,sharepoint.com,13.107.136.10,59.285,151.881,717.157,2803.394,3672.4320000000002,https://sharepoint.com
18,gandi.net,217.70.185.65,177.623,336.911,340.08500000000004,1637.396,2314.392,https://gandi.net
19,digicert.com,45.60.121.229,152.995,148.208,480.033,1287.629,1915.87,https://digicert.com
20,cloud.microsoft,20.76.201.171,252.945,38.031,251.15300000000002,577.851,867.035,https://cloud.microsoft
21,wordpress.org,66.6.42.252,229.183,19.227,274.132,1560.315,1853.674,https://wordpress.org
22,skype.com,20.112.250.133,139.181,38.382,376.6,1636.48,2051.462,https://skype.com
23,icloud.com,17.253.144.10,84.73,28.014,184.28399999999996,550.923,763.221,https://icloud.com
24,cloudflare.net,104.16.208.90,186.487,15.952000000000002,163.072,341.18500000000006,520.2090000000001,https://cloudflare.net
25,roblox.com,128.116.31.3,233.632,186.96099999999998,483.40299999999996,1263.973,1934.337,https://roblox.com
26,yahoo.com,98.137.11.164,189.018,28.055,387.545,782.173,1197.773,https://yahoo.com
27,ntp.org,204.93.207.22,271.378,18.227,399.553,1431.1829999999998,1848.963,https://ntp.org
28,msn.com,204.79.197.219,89.496,38.119,463.8639999999999,1339.169,1841.1519999999998,https://msn.com
29,adobe.com,23.2.16.113,274.597,20.657999999999998,444.29799999999994,5238.044000000001,5703.0,https://adobe.com
30,nginx.org,3.125.197.172,167.412,10.792,190.449,564.364,765.605,https://nginx.org
31,zoom.us,170.114.52.2,180.118,19.947,377.538,1285.381,1682.866,https://zoom.us
32,qq.com,123.150.76.218,42.936,45.318999999999996,20.811999999999998,65.391,131.522,https://qq.com
33,baidu.com,110.242.74.102,15.766,42.684,18.553,73.254,134.49099999999999,https://baidu.com
34,openai.com,104.18.33.45,188.452,16.527,213.47899999999998,465.795,695.801,https://openai.com
35,yandex.net,213.180.204.242,257.963,15.278,486.36499999999995,1303.5290000000002,1805.172,https://yandex.net
36,windows.com,20.70.246.20,196.02,128.539,757.085,3879.9669999999996,4765.590999999999,https://windows.com
37,opera.com,185.26.182.103,200.084,61.462999999999994,395.062,1677.774,2134.299,https://opera.com
38,samsung.com,211.45.27.231,,,,,,
39,sentry.io,35.186.247.156,216.221,9.350000000000001,119.023,1181.466,1309.839,https://sentry.io
40,nginx.com,159.60.134.0,217.324,85.728,745.891,3274.8040000000005,4106.423000000001,https://nginx.com
41,yandex.ru,77.88.44.55,253.278,56.897000000000006,590.961,1251.2259999999999,1899.084,https://yandex.ru
42,mozilla.org,35.190.14.201,118.633,27.812,339.028,1802.834,2169.674,https://mozilla.org
43,wordpress.com,192.0.78.17,91.608,17.583000000000002,99.82199999999999,808.3900000000001,925.7950000000001,https://wordpress.com
44,capgemini.com,192.0.66.152,88.445,209.84900000000002,207.82,1794.1349999999998,2211.804,https://capgemini.com
45,achmea.nl,145.219.28.71,228.318,169.095,494.009,1807.5299999999997,2470.634,https://achmea.nl
46,actify.nl,145.219.29.11,297.431,421.48600000000005,762.786,5087.392000000001,6271.664000000001,https://actify.nl
47,f5.com,159.60.134.0,204.896,227.01,478.86999999999995,8096.245999999999,8802.126,https://f5.com
48,b-cdn.net,143.244.50.86,178.224,31.593999999999998,480.156,2358.8619999999996,2870.612,https://b-cdn.net
49,ui.com,13.249.231.49,110.729,62.885999999999996,102.53600000000002,520.0389999999999,685.461,https://ui.com
50,nic.ru,31.177.76.4,269.836,44.326,258.879,977.976,1281.1809999999998,https://nic.ru
51,office365.com,20.119.0.28,212.097,15.237,216.109,671.141,902.4870000000001,https://office365.com
52,europa.eu,147.67.210.45,,112.68499999999999,389.766,3625.1730000000002,4127.624,https://europa.eu
53,bit.ly,67.199.248.10,251.156,62.75600000000001,465.799,2222.034,2750.5890000000004,https://bit.ly
54,okcdn.ru,217.20.156.72,993.143,288.93,377.749,1444.5539999999999,2111.2329999999997,https://okcdn.ru
55,vk.com,87.240.132.72,310.58,92.32600000000001,446.60299999999995,4914.232,5453.161,https://vk.com
56,github.io,185.199.108.153,113.24,198.053,238.276,587.6239999999999,1023.9529999999999,https://github.io
57,registrar-servers.com,198.54.117.241,267.271,14.829,278.66200000000003,556.079,849.57,https://registrar-servers.com
58,amazonvideo.com,3.166.205.63,87.448,135.077,159.443,2244.266,2538.786,https://amazonvideo.com
59,app-analytics-services.com,220.181.174.33,11.918,10.157,11.404000000000002,223.649,245.21,https://app-analytics-services.com
60,afternic.com,216.69.141.26,216.566,149.916,479.49800000000005,1960.823,2590.237,https://afternic.com
61,app-measurement.com,220.181.174.33,8.566,16.419,30.253,152.25900000000001,198.93099999999998,https://app-measurement.com
62,criteo.com,23.185.0.4,98.937,446.56600000000003,201.39699999999993,1144.7050000000002,1792.668,https://criteo.com
63,apache.org,151.101.2.132,200.05,20.323999999999998,218.102,684.33,922.756,https://apache.org
64,vkuserphoto.ru,87.240.190.64,185.153,66.226,478.24999999999994,977.6340000000001,1522.1100000000001,https://vkuserphoto.ru
65,kaspersky.com,185.54.220.248,,62.388,390.473,2589.25,3042.111,https://kaspersky.com
66,intuit.com,23.56.24.207,287.074,55.004999999999995,582.673,3282.1810000000005,3919.8590000000004,https://intuit.com
67,nih.gov,156.40.212.210,,61.96,471.80100000000004,1252.649,1786.41,https://nih.gov
68,epicgames.com,34.192.144.116,,121.33800000000001,432.41400000000004,1071.6129999999998,1625.365,https://epicgames.com
69,reg.ru,194.67.72.31,309.273,21.322,313.595,1023.4929999999997,1358.4099999999999,https://reg.ru
70,forms.gle,199.36.158.100,162.327,9.297,126.777,921.8770000000001,1057.951,https://forms.gle
71,xiaomi.com,39.101.90.126,9.148,24.728,47.218999999999994,123.828,195.775,https://xiaomi.com
72,one.one,195.47.247.9,209.838,376.602,535.678,1131.608,2043.888,https://one.one
73,aliyuncs.com,106.15.148.44,32.029,34.139,42.46699999999999,186.53599999999997,263.142,https://aliyuncs.com
74,applovin.com,34.54.99.24,165.528,24.527,194.109,2689.782,2908.418,https://applovin.com
75,triplinkintl.com,47.84.182.52,94.193,50.681999999999995,276.825,1315.579,1643.086,https://triplinkintl.com
76,paypal.com,151.101.195.1,111.889,78.143,420.902,972.2520000000001,1471.297,https://paypal.com
77,webex.com,144.196.130.69,213.846,302.645,673.8710000000001,3322.7599999999998,4299.276,https://webex.com
78,example.com,172.66.147.243,235.699,10.865,204.996,380.536,596.3969999999999,https://example.com
79,adobe.io,50.16.47.176,,170.36200000000002,557.133,1418.1359999999997,2145.631,https://adobe.io
80,vk.ru,87.240.132.72,266.786,35.115,489.60499999999996,1819.8609999999999,2344.5809999999997,https://vk.ru
81,shopify.com,23.227.38.33,216.932,71.787,544.8609999999999,2096.05,2712.698,https://shopify.com
82,mts.ru,178.248.238.27,200.845,89.28800000000001,446.994,3781.064,4317.346,https://mts.ru
83,telekom.net,80.158.66.24,,535.452,260.695,2540.887,3337.034,https://telekom.net
84,googleadservices.com,114.250.65.38,15.23,12.917,9.382,244.626,266.925,https://googleadservices.com
85,w3.org,104.18.23.19,150.774,95.594,408.759,1670.6089999999997,2174.962,https://w3.org
86,rubiconproject.com,3.164.121.14,86.691,294.555,668.3169999999999,1814.419,2777.291,https://rubiconproject.com
87,lencr.org,52.74.6.109,,116.574,251.88499999999996,984.728,1353.187,https://lencr.org
88,creativecommons.org,104.20.6.134,189.41,29.555,208.934,492.83399999999995,731.323,https://creativecommons.org
89,cnn.com,151.101.131.5,191.479,,,,,
90,adsafeprotected.com,3.168.217.80,405.102,50.11,216.793,789.2229999999998,1056.126,https://adsafeprotected.com
91,oracle.com,138.1.33.162,,367.713,462.717,1220.302,2050.732,https://oracle.com
92,taboola.com,151.101.130.132,205.204,136.419,479.593,1304.0149999999999,1920.0269999999998,https://taboola.com
93,pages.dev,127.0.0.1,0.033,381.883,651.5200000000001,3377.167,4410.57,https://pages.dev
94,doi.org,104.26.5.132,189.069,86.074,491.51800000000003,979.269,1556.861,https://doi.org
95,t-online.de,52.209.116.123,,345.235,359.66099999999994,1791.79,2496.686,https://t-online.de
96,miui.com,124.251.100.193,55.56,235.323,258.836,559.368,1053.527,https://miui.com
97,ack.de,34.90.147.203,295.023,211.754,372.3109999999999,1851.4000000000003,2435.465,https://ack.de
98,duckdns.org,3.98.53.7,,297.168,510.6460000000001,1497.3009999999997,2305.115,https://duckdns.org
99,sciencedirect.com,203.22.241.10,211.864,74.509,419.124,1882.2740000000001,2375.907,https://sciencedirect.com
100,mit.edu,23.15.150.186,273.245,43.577999999999996,727.375,3050.808,3821.761,https://mit.edu
101,researchgate.net,104.18.41.9,203.465,25.256,429.5,940.0760000000001,1394.832,https://researchgate.net
102,ebay.com,23.55.143.153,290.82,65.61,433.346,1534.3980000000001,2033.354,https://ebay.com
103,userapi.com,87.240.190.64,187.772,237.87,658.4069999999999,2272.253,3168.53,https://userapi.com
104,nist.gov,172.65.90.25,206.23,74.009,430.948,1671.6219999999996,2176.5789999999997,https://nist.gov
105,ubuntu.com,185.125.190.21,235.385,33.866,245.86199999999997,1852.407,2132.1349999999998,https://ubuntu.com
106,cpanel.net,208.74.123.18,211.306,476.514,479.45300000000003,1570.787,2526.754,https://cpanel.net
107,stripe.com,198.137.150.111,97.484,30.269000000000002,110.71199999999999,2477.9770000000003,2618.958,https://stripe.com
108,comcast.net,96.99.240.167,,536.508,1226.893,3512.163,5275.564,https://comcast.net
109,pubmatic.com,54.230.70.57,359.91,27.855,325.99799999999993,737.392,1091.2450000000001,https://pubmatic.com
110,sourceforge.net,104.18.13.149,247.293,35.845,254.83800000000002,863.81,1154.493,https://sourceforge.net
111,canva.com,13.35.238.15,90.598,110.917,5335.641,1738.1250000000002,7184.683,https://canva.com
112,meraki.com,108.156.144.73,87.349,1275.813,580.2909999999999,1835.352,3691.456,https://meraki.com
113,prodregistryv2.org,34.128.128.0,911.189,78.183,248.185,517.324,843.692,https://prodregistryv2.org
114,adsrvr.org,18.65.14.75,245.35,35.239,324.83599999999996,1394.3220000000001,1754.397,https://adsrvr.org
115,cisco.com,72.163.4.185,308.245,57.891999999999996,312.46299999999997,1430.3129999999999,1800.668,https://cisco.com
116,hubspot.com,104.17.92.187,209.905,80.391,404.75100000000003,1905.1030000000003,2390.2450000000003,https://hubspot.com
117,booking.com,108.157.254.31,89.61,148.37,398.09099999999995,1223.292,1769.753,https://booking.com
118,hcaptcha.com,104.19.229.21,227.625,237.078,420.49800000000005,1355.2869999999996,2012.8629999999998,https://hcaptcha.com
119,adnxs.com,68.67.181.231,232.284,13.674999999999999,169.627,528.571,711.8729999999999,https://adnxs.com
120,imdb.com,98.82.155.134,,74.54299999999999,335.10499999999996,835.9399999999999,1245.588,https://imdb.com
121,who.int,192.133.11.1,192.291,51.801,416.854,1233.337,1701.992,https://who.int
122,scorecardresearch.com,77.72.114.225,371.831,225.865,751.705,4208.13,5185.7,https://scorecardresearch.com
123,alidns.com,203.119.169.227,18.388,13.254999999999999,35.535,118.46200000000002,167.252,https://alidns.com
124,launchpad.net,185.125.189.222,220.798,33.495,296.113,957.899,1287.507,https://launchpad.net
125,forter.com,141.193.213.20,203.972,34.074,454.54,1636.358,2124.972,https://forter.com
126,ibm.com,184.84.207.120,357.198,43.193000000000005,695.27,2977.422,3715.885,https://ibm.com
127,springer.com,151.101.40.95,157.086,224.43099999999998,827.251,4832.172999999999,5883.855,https://springer.com
128,amplitude.com,76.223.69.48,99.423,87.52,82.144,2772.573,2942.237,https://amplitude.com
129,tinyurl.com,104.17.112.233,189.357,22.645,205.96200000000002,843.2379999999999,1071.845,https://tinyurl.com
130,dnsmadeeasy.com,45.60.50.211,229.683,61.662,303.379,1192.086,1557.127,https://dnsmadeeasy.com
131,nature.com,151.101.40.95,171.887,110.163,573.937,4410.009000000001,5094.109,https://nature.com
132,appsflyer.com,54.243.110.57,,361.713,428.07500000000005,1836.9929999999997,2626.781,https://appsflyer.com
133,mozilla.com,35.190.14.201,134.515,70.479,672.018,2210.2050000000004,2952.7019999999998,https://mozilla.com
134,drom.ru,185.65.149.115,226.678,31.437,360.965,1917.3690000000001,2309.771,https://drom.ru
135,crpt.ru,91.215.43.194,,343.895,225.35,2027.5569999999998,2596.8019999999997,https://crpt.ru
136,hp.com,13.227.47.47,861.056,104.95100000000001,1188.548,4123.87,5417.369,https://hp.com
137,mzstatic.com,17.253.142.4,193.373,44.019000000000005,234.59300000000002,545.5060000000001,824.118,https://mzstatic.com
138,weibo.com,49.7.37.74,6.477,60.735,15.689000000000009,91.74000000000001,168.16400000000002,https://weibo.com
139,inmobi.com,35.212.28.75,226.394,83.66600000000001,459.64300000000003,1526.2089999999998,2069.518,https://inmobi.com
140,www.gov.uk,151.101.88.144,84.584,18.303,109.587,444.536,572.426,https://www.gov.uk
141,steampowered.com,23.222.131.51,170.037,,,,,
142,harvard.edu,192.0.66.20,109.699,125.46499999999999,1296.127,1212.9720000000002,2634.5640000000003,https://harvard.edu
143,alibaba.com,203.119.238.64,17.67,57.764,24.931,1135.968,1218.663,https://alibaba.com
144,autodesk.com,50.19.149.4,,108.07799999999999,440.581,928.2330000000001,1476.892,https://autodesk.com
145,debian.org,151.101.130.132,211.289,33.974,388.34499999999997,982.8229999999999,1405.1419999999998,https://debian.org
146,weather.com,173.223.82.38,170.599,9.25,191.099,2565.956,2766.305,https://weather.com
147,ea.com,23.15.140.190,179.236,162.479,387.71299999999997,2221.5029999999997,2771.6949999999997,https://ea.com
148,avast.com,23.15.141.111,110.09,135.20399999999998,332.95000000000005,2914.7119999999995,3382.866,https://avast.com
149,samsungcloud.com,13.33.45.53,78.2,171.149,275.544,1415.4260000000002,1862.1190000000001,https://samsungcloud.com
150,datadoghq.com,13.35.36.42,80.172,98.314,184.88499999999996,647.872,931.071,https://datadoghq.com
151,salesforce.com,23.1.35.132,182.535,123.351,305.36,1385.159,1813.8700000000001,https://salesforce.com
152,wiley.com,44.214.121.213,,24.528000000000002,407.464,1661.2630000000001,2093.255,https://wiley.com
153,php.net,185.85.0.29,,391.594,595.024,1910.8170000000002,2897.4350000000004,https://php.net
154,shalltry.com,3.169.231.26,156.606,15.423,152.305,741.374,909.102,https://shalltry.com
155,amazon.co.uk,3.253.181.192,,79.852,326.943,917.789,1324.584,https://amazon.co.uk
156,aliyun.com,140.205.135.3,30.507,19.613,32.896,169.17,221.67899999999997,https://aliyun.com
157,hostinger.com,104.19.150.80,185.679,61.996,428.233,1773.4249999999997,2263.654,https://hostinger.com
158,myshopify.com,23.227.38.32,194.18,53.584,218.392,632.478,904.454,https://myshopify.com
159,name.com,104.18.7.161,189.251,262.757,409.366,1447.413,2119.536,https://name.com
160,namecheap.com,198.54.117.250,275.442,136.708,531.264,1095.169,1763.141,https://namecheap.com
161,dell.com,143.166.136.12,241.327,60.433,499.15000000000003,3542.388,4101.971,https://dell.com
162,gnu.org,209.51.188.116,237.986,58.337,459.635,1354.6930000000002,1872.665,https://gnu.org
163,smartadserver.com,34.160.41.36,231.442,324.988,539.872,1577.6540000000002,2442.514,https://smartadserver.com
164,hostgator.com,104.18.43.48,181.728,132.214,416.02599999999995,1511.8480000000002,2060.0879999999997,https://hostgator.com
165,bilibili.com,8.134.50.24,40.376,46.378,99.20599999999999,220.487,366.07099999999997,https://bilibili.com
166,wildberries.ru,185.62.202.2,139.908,303.301,322.90599999999995,655.074,1281.281,https://wildberries.ru
167,doubleverify.com,199.60.103.165,208.024,51.017,203.84899999999996,879.529,1134.395,https://doubleverify.com
168,naver.com,223.130.200.236,,33.345,100.095,435.5520000000001,568.9920000000001,https://naver.com
169,trustpilot.com,34.251.95.64,,37.449000000000005,241.52,644.526,923.495,https://trustpilot.com
170,checkpoint.com,18.65.14.81,304.869,195.08700000000002,521.414,2963.518,3680.0190000000002,https://checkpoint.com
171,un.org,157.150.185.49,,51.213,401.68,1028.736,1481.6290000000001,https://un.org
172,slack.com,13.213.164.176,,44.988,95.558,925.8109999999999,1066.357,https://slack.com
173,cdc.gov,23.200.143.76,221.53,19.108,191.809,1817.6279999999997,2028.5449999999998,https://cdc.gov
174,opendns.com,146.112.62.105,176.564,198.47799999999998,395.42499999999995,1339.378,1933.281,https://opendns.com
175,weebly.com,74.115.51.7,200.032,17.987,204.34,422.018,644.3449999999999,https://weebly.com
176,launchdarkly.com,3.33.186.135,84.979,72.267,98.37599999999999,583.5400000000001,754.183,https://launchdarkly.com
177,media.net,23.202.152.28,229.359,352.084,503.557,1682.013,2537.654,https://media.net
178,netflix.net,107.20.175.192,,59.594,409.43600000000004,892.3019999999999,1361.3319999999999,https://netflix.net
179,mobile.de,13.35.190.47,262.487,1097.418,558.7299999999999,1204.3150000000003,2860.463,https://mobile.de
180,nvidia.com,34.194.97.138,,86.593,486.9549999999999,1404.851,1978.3990000000001,https://nvidia.com
181,indeed.com,162.159.129.67,263.341,18.914,184.809,419.22100000000006,622.9440000000001,https://indeed.com
182,selectel.ru,85.119.149.3,306.483,37.657000000000004,275.52,3748.0179999999996,4061.1949999999997,https://selectel.ru
183,stanford.edu,171.67.215.200,193.954,91.73,255.934,705.776,1053.4399999999998,https://stanford.edu
184,calendly.com,104.18.41.175,205.878,15.558,202.86200000000002,1312.5099999999998,1530.9299999999998,https://calendly.com
185,zendesk.com,216.198.53.2,,146.4,425.37100000000004,1031.285,1603.056,https://zendesk.com
186,live-video.net,99.86.195.25,90.756,15.037999999999998,98.459,1011.2220000000001,1124.719,https://live-video.net
187,cookiedatabase.org,104.26.9.125,226.823,29.509,200.279,410.771,640.559,https://cookiedatabase.org
188,walmart.com,23.215.188.163,305.191,117.882,627.745,5404.759,6150.386,https://walmart.com
189,google.cn,220.181.174.235,30.319,158.653,263.017,618.147,1039.817,https://google.cn
190,statsigapi.net,34.128.128.0,258.889,55.723,275.862,1560.355,1891.94,https://statsigapi.net
191,plesk.com,172.64.147.135,209.257,78.781,433.67,4650.133999999999,5162.585,https://plesk.com
192,amazon.de,3.253.171.165,,108.193,414.863,1434.9940000000001,1958.0500000000002,https://amazon.de
193,amazontrust.com,65.9.168.56,133.133,206.951,479.116,1524.4840000000002,2210.551,https://amazontrust.com
194,newrelic.com,151.101.130.217,211.426,215.576,327.99999999999994,15756.912000000002,16300.488000000001,https://newrelic.com
195,tp-link.com,13.35.36.97,85.405,50.858,188.828,1261.776,1501.462,https://tp-link.com
196,quickconnect.to,52.11.228.94,,13.461,167.411,1041.9610000000002,1222.833,https://quickconnect.to
197,yandex.com,77.88.55.88,214.024,62.534000000000006,347.151,1942.9849999999997,2352.6699999999996,https://yandex.com
198,paloaltonetworks.com,34.107.151.202,182.378,35.63,408.002,2446.964,2890.596,https://paloaltonetworks.com
199,casalemedia.com,104.18.27.193,160.101,165.696,680.9110000000001,2145.834,2992.441,https://casalemedia.com
200,vivoglobal.com,156.59.238.20,197.433,9.893,264.399,814.6679999999999,1088.96,https://vivoglobal.com
201,ezvizlife.com,52.17.85.199,139.652,223.12,234.61499999999998,824.403,1282.138,https://ezvizlife.com
202,onelink.me,13.35.163.102,81.627,108.97999999999999,287.961,1743.8329999999999,2140.774,https://onelink.me
203,aliexpress.com,59.82.158.237,11.034,19.23,11.47,37.937,68.637,https://aliexpress.com
204,netangels.ru,213.189.223.5,283.563,260.343,482.155,2327.064,3069.562,https://netangels.ru
205,nasa.gov,192.0.66.108,100.724,30.913,200.23,1076.152,1307.295,https://nasa.gov
206,163.com,59.111.160.244,24.62,28.974,68.60199999999999,177.267,274.843,https://163.com
207,espn.com,65.8.76.67,80.699,27.707,194.08499999999998,1361.222,1583.014,https://espn.com
208,unsplash.com,151.101.1.181,190.328,11.775,201.543,2741.813,2955.1310000000003,https://unsplash.com
209,globo.com,186.192.83.12,292.875,570.9060000000001,694.649,1765.2679999999998,3030.823,https://globo.com
210,amazonalexa.com,15.197.139.26,81.359,122.283,457.54200000000003,2526.3109999999997,3106.136,https://amazonalexa.com
211,huawei.com,121.37.49.12,94.979,48.792,61.37,957.837,1067.999,https://huawei.com
212,supercell.com,13.33.183.79,305.842,21.508,253.17299999999997,1912.396,2187.0769999999998,https://supercell.com
213,expireddomains.com,104.26.14.122,175.466,12.827,182.362,1607.4759999999999,1802.665,https://expireddomains.com
214,temu.com,151.101.66.58,198.12,127.635,417.174,1606.7640000000001,2151.573,https://temu.com
215,taobao.com,59.82.43.239,14.827,90.53999999999999,26.006,113.323,229.869,https://taobao.com
216,bluehost.com,104.18.41.208,198.349,24.61,424.35699999999997,1532.6200000000001,1981.587,https://bluehost.com
217,claude.ai,160.79.104.10,199.103,52.335,589.241,2025.8439999999998,2667.42,https://claude.ai
218,mi.com,124.251.34.141,8.338,36.494,47.166,120.72700000000002,204.387,https://mi.com
219,dropcatch.com,172.66.151.154,182.526,172.32,492.44500000000005,1264.994,1929.759,https://dropcatch.com
220,intel.com,13.91.95.74,,43.989,555.1189999999999,15528.935000000003,16128.043000000001,https://intel.com
221,cloudns.net,167.235.118.46,131.901,23.253,325.22599999999994,1245.166,1593.645,https://cloudns.net
222,ipinfo.io,34.117.59.81,174.677,13.298,228.779,686.3900000000001,928.4670000000001,https://ipinfo.io
223,sina.com.cn,49.7.37.60,11.728,71.963,22.983000000000004,100.06499999999998,195.011,https://sina.com.cn
224,wp.com,192.0.78.24,91.325,124.158,208.02700000000002,1401.77,1733.955,https://wp.com
225,yahoo.co.jp,124.83.190.252,198.334,30.301000000000002,265.902,561.832,858.035,https://yahoo.co.jp
226,skyhigh.cloud,3.11.206.231,,149.392,327.87999999999994,1196.677,1673.9489999999998,https://skyhigh.cloud
227,go.com,76.223.18.1,88.313,116.283,438.103,3517.6179999999995,4072.004,https://go.com
228,pixabay.com,104.18.40.96,198.267,19.206999999999997,209.38299999999998,419.118,647.708,https://pixabay.com
229,speedtest.net,151.101.66.219,130.185,39.943,325.45000000000005,1717.105,2082.498,https://speedtest.net
230,sohu.com,211.100.53.32,13.549,63.058,61.892,93.42200000000001,218.372,https://sohu.com
231,cloudflareinsights.com,104.16.79.73,219.915,37.181,249.85,503.92799999999994,790.959,https://cloudflareinsights.com
232,mikrotik.com,159.148.172.205,329.456,14.059000000000001,333.942,5547.481000000001,5895.482,https://mikrotik.com
233,cnbc.com,52.4.179.68,,93.541,370.79699999999997,773.3860000000001,1237.7240000000002,https://cnbc.com
234,duolingo.com,18.215.44.216,,55.455999999999996,268.901,1126.3890000000001,1450.746,https://duolingo.com
235,arxiv.org,151.101.131.42,222.782,16.445999999999998,117.58300000000001,294.06100000000004,428.09000000000003,https://arxiv.org
236,statista.com,13.249.231.123,99.832,55.65,203.35600000000002,967.6369999999998,1226.643,https://statista.com
237,adriver.ru,195.209.109.60,173.985,318.99,3352.494,1710.0560000000003,5381.54,https://adriver.ru
238,amazon.co.za,3.253.179.227,,1122.626,393.5010000000001,3481.5060000000003,4997.633000000001,https://amazon.co.za
239,addtoany.com,172.66.171.172,196.936,148.80599999999998,450.457,932.8409999999999,1532.1039999999998,https://addtoany.com
240,ietf.org,104.16.44.99,195.11,232.259,405.80400000000003,1074.57,1712.633,https://ietf.org
241,aol.com,100.63.102.241,,77.667,291.489,2130.1,2499.256,https://aol.com
242,markmonitor.com,172.64.148.104,181.093,22.881999999999998,199.97199999999998,418.748,641.602,https://markmonitor.com
243,atlassian.net,13.227.180.4,83.596,237.203,322.97999999999996,2530.9610000000002,3091.144,https://atlassian.net
244,npr.org,13.35.238.113,,35.891,9017.256,6037.375000000001,15090.522,https://npr.org
245,ivi.ru,80.67.43.1,,210.92600000000002,265.781,2362.882,2839.589,https://ivi.ru
246,mediatek.com,219.87.28.83,88.606,114.756,280.66400000000004,1155.357,1550.777,https://mediatek.com
247,shein.com,52.39.90.56,,98.831,451.045,1145.09,1694.966,https://shein.com
248,eventbrite.com,13.226.69.41,332.019,41.611000000000004,623.788,2379.826,3045.225,https://eventbrite.com
249,okta.com,13.33.45.49,85.885,29.5,290.958,1246.693,1567.151,https://okta.com
250,dynatrace.com,13.226.69.77,296.021,287.6,442.525,1452.2879999999998,2182.413,https://dynatrace.com
251,stackoverflow.com,198.252.206.1,191.131,9.744,202.783,444.48900000000003,657.0160000000001,https://stackoverflow.com
252,mysql.com,138.1.33.162,,314.594,383.06500000000005,1462.1700000000003,2159.829,https://mysql.com
253,foxnews.com,140.248.130.132,221.965,159.111,471.59,958.1729999999999,1588.8739999999998,https://foxnews.com
254,oxylabs.io,104.20.16.140,168.513,28.27,211.538,1415.3020000000001,1655.1100000000001,https://oxylabs.io
255,amzn.to,67.199.248.13,161.537,50.86,807.2429999999999,1914.018,2772.1209999999996,https://amzn.to
256,run.app,216.239.38.53,141.959,22.189,5190.315,430.11,5642.614,https://run.app
257,gosuslugi.ru,213.59.253.7,156.474,107.362,158.169,1003.3020000000001,1268.833,https://gosuslugi.ru
258,att.com,144.160.36.42,158.8,95.411,446.693,3694.037,4236.141,https://att.com
259,ngenix.net,212.193.156.141,,124.551,157.42000000000004,317.138,599.109,https://ngenix.net
260,trendmicro.com,150.70.185.35,176.942,437.956,719.101,2312.317,3469.3740000000003,https://trendmicro.com
261,discord.media,162.159.138.234,179.399,15.142,180.702,370.78999999999996,566.634,https://discord.media
262,squarespace.com,198.49.23.180,286.119,1162.72,424.26699999999994,3775.105,5362.092,https://squarespace.com
263,tplinkcloud.com,52.220.126.173,,242.85399999999998,370.461,1080.7989999999998,1694.1139999999998,https://tplinkcloud.com
264,capcut.com,184.26.91.131,219.653,1159.431,367.62600000000003,1202.2079999999996,2729.265,https://capcut.com
265,visualstudio.com,150.171.74.16,102.134,213.241,598.7280000000001,2185.79,2997.759,https://visualstudio.com
266,firefox.com,35.190.14.201,119.417,97.941,363.892,1152.991,1614.824,https://firefox.com
267,openx.net,34.98.64.218,216.981,85.802,132.248,286.891,504.941,https://openx.net
268,jquery.com,104.18.155.119,194.988,19.958,189.31499999999997,452.578,661.851,https://jquery.com
269,wired.com,166.117.251.134,90.585,71.783,347.457,1731.6869999999997,2150.9269999999997,https://wired.com
270,oup.com,75.2.119.185,77.965,58.032000000000004,99.26099999999998,885.175,1042.4679999999998,https://oup.com
